,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Consultiamo Oy,29.04.2015,
1,Y-tunnus,2683985-9,,
2,Kotipaikka,Helsinki,08.12.2020,
3,Yritysmuoto,Osakeyhtiö,29.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.04.2015,,
6,Viimeisin rekisteröintiajankohta,26.01.2023,26.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.04.2015,,
8,Yrityksen tila,Rekisterissä,29.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.01.2023,
11,Yhteystiedot,,12.07.2022,
12,Postiosoite,c/o Forza Pizza Oy  Pursimiehenkatu 30  00150  Helsinki  Suomi,,
