,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,QMG Partners Oy,15.04.2015,
1,Y-tunnus,2685024-9,,
2,Kotipaikka,Helsinki,15.04.2015,
3,Yritysmuoto,Osakeyhtiö,15.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.04.2015,,
6,Viimeisin rekisteröintiajankohta,04.07.2022,04.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.04.2015,,
8,Yrityksen tila,Rekisterissä,15.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,27.08.2015,
12,Postiosoite,Eskolantie 1  00720  Helsinki  Suomi,,
13,Käyntiosoite,Eskolantie 1  00720  Helsinki  Suomi,,
14,Www,http://www.qmg.fi,,
