,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tasoite Turku Oy,24.09.2015,
1,Y-tunnus,2711043-7,,
2,Kotipaikka,Turku,24.09.2015,
3,Yritysmuoto,Osakeyhtiö,24.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.09.2015,,
6,Viimeisin rekisteröintiajankohta,19.07.2022,19.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.09.2015,,
8,Yrityksen tila,Rekisterissä,24.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.04.2020,
11,Yhteystiedot,,08.07.2022,
12,Postiosoite,c/o Jarmo Salmiosalo  Särkänsalmentie 197 B 11  21100  Naantali  Suomi,,
13,Käyntiosoite,Särkänsalmentie 197 B 11  21100  Naantali  Suomi,,
