,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rivjan Oy,21.06.2018,
1,Y-tunnus,2705873-9,,
2,Kotipaikka,Vaasa,07.09.2015,
3,Yritysmuoto,Osakeyhtiö,07.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.09.2015,,
6,Viimeisin rekisteröintiajankohta,12.01.2022,12.01.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.09.2015,,
8,Yrityksen tila,Rekisterissä,07.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,09.10.2017,
12,Postiosoite,Kiviaidantie 4  65520  Helsingby  Suomi,,
13,Käyntiosoite,Kiviaidantie 4  65520  Helsingby  Suomi,,
