,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AB Bokbinderi - Kirjansitomo Bokfix OY,20.02.2015,
1,Y-tunnus,2676969-4,,
2,Kotipaikka,Vaasa,20.02.2015,
3,Yritysmuoto,Osakeyhtiö,20.02.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,20.02.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.02.2015,,
8,Yrityksen tila,Rekisterissä,20.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,01.04.2017,
12,Postiosoite,Hembackavägen 21 B  65230  Vasa  Suomi,,
13,Käyntiosoite,Brändövägen 23  65200  Vasa  Suomi,,
14,Puhelin,"050-5837398, 050-5837398",,
15,Sähköposti,info(a)bokfix.com,,
16,Www,http://www.bokfix.com,,
