,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HANKEYHTYMÄ Oy,19.09.2016,
1,Y-tunnus,2722756-3,,
2,Kotipaikka,Brändö,19.09.2016,
3,Yritysmuoto,Osakeyhtiö,16.11.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,16.11.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.11.2015,,
8,Yrityksen tila,Rekisterissä,16.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,08.09.2016,
12,Postiosoite,Ramsö  22930  Fiskö  Suomi,,
