,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Seutek Oy,28.01.2016,
1,Y-tunnus,2738636-1,,
2,Kotipaikka,Raisio,28.01.2016,
3,Yritysmuoto,Osakeyhtiö,28.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2016,,
6,Viimeisin rekisteröintiajankohta,13.07.2022,13.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2016,,
8,Yrityksen tila,Rekisterissä,28.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.08.2020,
11,Yhteystiedot,,27.07.2021,
12,Postiosoite,Kallastenkatu 61  21210  Raisio  Suomi,,
13,Käyntiosoite,Kallastenkatu 61  21210  Raisio  Suomi,,
14,Puhelin,0415445526,,
