,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Gestalt Terapia Kaunis Mieli Oy,21.07.2015,
1,Y-tunnus,2699815-5,,
2,Kotipaikka,Tampere,21.07.2015,
3,Yritysmuoto,Osakeyhtiö,21.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.07.2015,,
6,Viimeisin rekisteröintiajankohta,29.03.2023,29.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.07.2015,,
8,Yrityksen tila,Rekisterissä,21.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.04.2020,
11,Yhteystiedot,,08.06.2016,
12,Postiosoite,Rantamäentie 2  36240  Kangasala  Suomi,,
13,Käyntiosoite,Rantamäentie 2  36240  Kangasala  Suomi,,
14,Puhelin,0445882038,,
15,Sähköposti,gestalt.kaunismieli(a)gmail.com,,
