,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Carine Salongit Oy,26.01.2016,
1,Y-tunnus,2737046-6,,
2,Kotipaikka,Helsinki,26.01.2016,
3,Yritysmuoto,Osakeyhtiö,26.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.01.2016,,
6,Viimeisin rekisteröintiajankohta,11.03.2023,11.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.01.2016,,
8,Yrityksen tila,Rekisterissä,26.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.07.2020,
11,Yhteystiedot,,13.10.2020,
12,Postiosoite,c/o Carine Salongit OY  Pihkatie 7  00410  Helsinki  Suomi,,
13,Käyntiosoite,Tuohipolku 8  00410  Helsinki  Suomi,,
