,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lapin Mittauspalvelu Oy,22.12.2015,
1,Y-tunnus,2730692-3,,
2,Kotipaikka,Rovaniemi,22.12.2015,
3,Yritysmuoto,Osakeyhtiö,22.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.12.2015,,
6,Viimeisin rekisteröintiajankohta,26.04.2023,26.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.12.2015,,
8,Yrityksen tila,Rekisterissä,22.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.08.2019,
11,Yhteystiedot,,06.12.2021,
12,Postiosoite,Tähtipolku 4b  96190  Rovaniemi  Suomi,,
