,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuopion Puuelementti Oy,19.02.2015,
1,Y-tunnus,2672582-7,,
2,Kotipaikka,Kuopio,19.02.2015,
3,Yritysmuoto,Osakeyhtiö,19.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2015,,
6,Viimeisin rekisteröintiajankohta,21.07.2022,21.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.02.2015,,
8,Yrityksen tila,Rekisterissä,19.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,03.02.2015,
12,Postiosoite,Simeonintie 6  71750  Maaninka  Suomi,,
13,Puhelin,044 511 1183,,
