,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SähköLaitala Oy,07.05.2015,
1,Y-tunnus,2687719-3,,
2,Kotipaikka,Tuusula,07.05.2015,
3,Yritysmuoto,Osakeyhtiö,07.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.05.2015,,
6,Viimeisin rekisteröintiajankohta,01.03.2023,01.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.05.2015,,
8,Yrityksen tila,Rekisterissä,07.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,31.10.2018,
12,Postiosoite,Havupuuntie 14  05400  Jokela  Suomi,,
13,Käyntiosoite,Havupuuntie 14  05400  Jokela  Suomi,,
14,Puhelin,0408218383,,
15,Sähköposti,harri.laitala(a)jokelansahkoasennus.com,,
