,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Capricorn Design Oy,16.02.2015,
1,Y-tunnus,2674749-5,,
2,Kotipaikka,Kouvola,16.02.2015,
3,Yritysmuoto,Osakeyhtiö,16.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2015,,
8,Yrityksen tila,Rekisterissä,16.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.02.2021,
11,Yhteystiedot,,10.02.2015,
12,Postiosoite,Röykynmäentie 13  45370  Valkeala  Suomi,,
13,Käyntiosoite,Röykynmäentie 13  45370  Valkeala  Suomi,,
14,Puhelin,"0503236757, 0503236757",,
15,Sähköposti,info(a)capricorn.fi,,
16,Www,http://www.capricorn.fi,,
