,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Joen kiinteistötekniikka Oy,30.12.2015,
1,Y-tunnus,2733707-6,,
2,Kotipaikka,Joensuu,30.12.2015,
3,Yritysmuoto,Osakeyhtiö,30.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.12.2015,,
6,Viimeisin rekisteröintiajankohta,30.05.2023,30.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.12.2015,,
8,Yrityksen tila,Rekisterissä,30.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.07.2020,
11,Yhteystiedot,,04.02.2016,
12,Postiosoite,Majakatu 6  80140  Joensuu  Suomi,,
13,Käyntiosoite,Majakatu 6  80140  Joensuu  Suomi,,
14,Puhelin,050-440 9617,,
15,Sähköposti,kari.mustonen(a)jktoy.fi,,
16,Www,http://www.joenkiinteistotekniikka.fi,,
