,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Dottir Asianajotoimisto Oy,12.01.2016,
1,Y-tunnus,2733840-7,,
2,Kotipaikka,Helsinki,12.01.2016,
3,Yritysmuoto,Osakeyhtiö,12.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.01.2016,,
6,Viimeisin rekisteröintiajankohta,30.01.2023,30.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.01.2016,,
8,Yrityksen tila,Rekisterissä,12.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,27.08.2018,
12,Postiosoite,Pohjoisesplanadi 35 A  00100  Helsinki  Suomi,,
13,Käyntiosoite,Pohioisesplanadi 35 A  00100  Helsinki  Suomi,,
14,Puhelin,050 354 4141,,
15,Faksi,010 752 0210,,
