,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pine Management Oy,14.10.2015,
1,Y-tunnus,2705994-2,,
2,Kotipaikka,Helsinki,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Viimeisin rekisteröintiajankohta,16.02.2023,16.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
8,Yrityksen tila,Rekisterissä,31.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,10.04.2017,
12,Postiosoite,"c/o Bdo Oy,bso  Vattuniemenranta 2  00210  Helsinki  Suomi",,
13,Käyntiosoite,"c/o Bdo Oy,bso  Vattuniemenranta 2  00210  Helsinki  Suomi",,
