,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lehtimaja Oy,29.06.2015,
1,Y-tunnus,2697275-6,,
2,Kotipaikka,Helsinki,29.06.2015,
3,Yritysmuoto,Osakeyhtiö,29.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.06.2015,,
6,Viimeisin rekisteröintiajankohta,06.04.2023,06.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.06.2015,,
8,Yrityksen tila,Rekisterissä,29.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.05.2020,
11,Yhteystiedot,,07.12.2021,
12,Postiosoite,c/o Asianajotoimisto Krogerus Oy  Fabianinkatu 9  00130  Helsinki  Suomi,,
13,Käyntiosoite,c/o Asianajotoimisto Krogerus Oy  Fabianinkatu 9  00130  Helsinki  Suomi,,
