,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tampereen ILP-Tekniikka Oy,20.04.2022,
1,Y-tunnus,2694439-2,,
2,Kotipaikka,Tampere,01.07.2015,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,24.03.2023,24.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.07.2020,
11,Yhteystiedot,,03.06.2015,
12,Postiosoite,Ansakatu 11  33520  Tampere  Suomi,,
13,Käyntiosoite,Ansakatu 11  33520  Tampere  Suomi,,
14,Puhelin,0400874123,,
