,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nenoviot Oy,23.02.2015,
1,Y-tunnus,2676844-8,,
2,Kotipaikka,Salo,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,06.04.2022,06.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.09.2019,
11,Yhteystiedot,,18.02.2015,
12,Postiosoite,Vilhonkatu 1  24100  Salo  Suomi,,
13,Puhelin,"040 566 9317, 040 566 9317",,
14,Sähköposti,info(a)modaliisa.fi,,
15,Www,http://www.modaliisa.fi,,
