,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,E-P:n Lämpötekniikka Oy,09.06.2015,
1,Y-tunnus,2693158-3,,
2,Kotipaikka,Kurikka,09.06.2015,
3,Yritysmuoto,Osakeyhtiö,09.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.06.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.06.2015,,
8,Yrityksen tila,Rekisterissä,09.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,11.10.2017,
12,Postiosoite,Kankaantie 22 B  61300  Kurikka  Suomi,,
13,Käyntiosoite,Kankaantie 22 B  61300  Kurikka  Suomi,,
14,Puhelin,044 3202765,,
15,Sähköposti,putkiliike(a)gmail.com,,
16,Www,http://www.lämpötekniikka.fi,,
