,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,DSBJ Finland Oy,30.09.2015,
1,Y-tunnus,2713276-7,,
2,Kotipaikka,Oulu,30.09.2015,
3,Yritysmuoto,Osakeyhtiö,30.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.09.2015,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.09.2015,,
8,Yrityksen tila,Rekisterissä,30.09.2015,
9,Yrityksen tilanne,Selvitystilassa,18.05.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,06.04.2020,
12,Yhteystiedot,,19.11.2020,
13,Käyntiosoite,Kurjenkellotie 5  90580  Oulu  Suomi,,
14,Puhelin,+358407700048,,
15,Sähköposti,tommi.pitkanen(a)multek.com,,
