,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pielisen Talotekniikka Oy,02.04.2015,
1,Y-tunnus,2682701-4,,
2,Kotipaikka,Lieksa,02.04.2015,
3,Yritysmuoto,Osakeyhtiö,02.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.04.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.04.2015,,
8,Yrityksen tila,Rekisterissä,02.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,23.03.2015,
12,Postiosoite,Pielisentie 41  81700  Lieksa  Suomi,,
13,Käyntiosoite,Pielisentie 41  81700  Lieksa  Suomi,,
14,Puhelin,"0400859344, 0400859344",,
15,Sähköposti,janne.reittu(a)luukku.com,,
