,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Design Social Helsinki Oy,11.09.2015,
1,Y-tunnus,2709119-2,,
2,Kotipaikka,Helsinki,11.09.2015,
3,Yritysmuoto,Osakeyhtiö,11.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.09.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.09.2015,,
8,Yrityksen tila,Rekisterissä,11.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,27.05.2022,
12,Postiosoite,Susitie 27 as. 12  00800  Helsinki  Suomi,,
13,Käyntiosoite,Susitie 27 as. 12  00800  Helsinki  Suomi,,
