,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fescon Floor Oy,06.02.2015,
1,Y-tunnus,2671411-6,,
2,Kotipaikka,Hausjärvi,06.02.2015,
3,Yritysmuoto,Osakeyhtiö,06.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.02.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.02.2015,,
8,Yrityksen tila,Rekisterissä,06.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.01.2022,
11,Yhteystiedot,,29.01.2015,
12,Postiosoite,c/o Fescon Oy  Hämeenkatu 9 A  05800  Hyvinkää  Suomi,,
13,Puhelin,0207895900,,
14,Faksi,0207895909,,
