,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kotkan Autolasi Oy,04.06.2015,
1,Y-tunnus,2692380-7,,
2,Kotipaikka,Kotka,04.06.2015,
3,Yritysmuoto,Osakeyhtiö,04.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.06.2015,,
6,Viimeisin rekisteröintiajankohta,08.09.2022,08.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.06.2015,,
8,Yrityksen tila,Rekisterissä,04.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.01.2020,
11,Yhteystiedot,,25.05.2015,
12,Postiosoite,Kiilatie 11 D  48400  Kotka  Suomi,,
13,Käyntiosoite,Kiilatie 11 D  48400  Kotka  Suomi,,
14,Puhelin,0442757200,,
