,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hinaus Haapanen Oy,21.08.2015,
1,Y-tunnus,2705593-3,,
2,Kotipaikka,Vantaa,15.12.2021,
3,Yritysmuoto,Osakeyhtiö,21.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.08.2015,,
6,Viimeisin rekisteröintiajankohta,21.07.2022,21.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.08.2015,,
8,Yrityksen tila,Rekisterissä,21.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.04.2020,
11,Yhteystiedot,,18.11.2021,
12,Postiosoite,Huvilarinne 3  01800  Klaukkala  Suomi,,
13,Käyntiosoite,Varsikuja 5  01740  Vantaa  Suomi,,
14,Puhelin,"0104234477, 0405872882",,
15,Sähköposti,jarmo(a)hinaushaapanen.fi,,
