,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lindgren Fox Ab,29.06.2015,
1,Y-tunnus,2695332-8,,
2,Kotipaikka,Luoto,29.06.2015,
3,Yritysmuoto,Osakeyhtiö,29.06.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,29.06.2015,,
6,Viimeisin rekisteröintiajankohta,28.05.2022,28.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.06.2015,,
8,Yrityksen tila,Rekisterissä,29.06.2015,
9,Yrityksen tilanne,Konkurssissa,08.04.2022,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Kyllä,09.07.2020,
12,Yhteystiedot,,09.06.2015,
13,Postiosoite,Styrmansgatan 12 A 24  68600  Jakobstad  Suomi,,
