,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,N.N.S. International Oy,08.10.2015,
1,Y-tunnus,2712003-7,,
2,Kotipaikka,Turku,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2023,11.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,08.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.02.2020,
12,Postiosoite,"c/o Mohammad Bagher, Khajeheian  Domkyrkogatan 8 C 7  20500  Åbo  Suomi",,
13,Käyntiosoite,Tuomiokirkonkatu 8 C 7  20500  Åbo  Suomi,,
14,Puhelin,045 656 9336,,
15,Sähköposti,Info(a)nnsint.eu,,
16,Www,http://www.nnsint.eu,,
