,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Meneli Ab,29.09.2022,
1,Y-tunnus,2723655-8,,
2,Kotipaikka,Pietarsaari,17.11.2015,
3,Yritysmuoto,Osakeyhtiö,17.11.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,17.11.2015,,
6,Viimeisin rekisteröintiajankohta,29.09.2022,29.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.11.2015,,
8,Yrityksen tila,Rekisterissä,17.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.01.2020,
11,Yhteystiedot,,25.08.2022,
12,Postiosoite,PB 62  68601  Jakobstad  Suomi,,
13,Käyntiosoite,Östanpåvägen 32 J  68630  Jakobstad  Suomi,,
14,Puhelin,0442365248,,
15,Sähköposti,villanova.jakobstad(a)gmail.com,,
16,Www,http://www.villanova.fi,,
