,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Barbershop Finland Oy,10.07.2015,
1,Y-tunnus,2697979-8,,
2,Kotipaikka,Helsinki,10.07.2015,
3,Yritysmuoto,Osakeyhtiö,10.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.07.2015,,
6,Viimeisin rekisteröintiajankohta,21.12.2022,21.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.07.2015,,
8,Yrityksen tila,Rekisterissä,10.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.12.2022,
11,Yhteystiedot,,10.02.2022,
12,Postiosoite,Nummitie 20 B  00760  Helsinki  Suomi,,
13,Puhelin,0451842991,,
