,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kauneushoitola Hannamaria Oy,01.02.2015,
1,Y-tunnus,2665301-8,,
2,Kotipaikka,Kontiolahti,01.02.2015,
3,Yritysmuoto,Osakeyhtiö,01.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.02.2015,,
6,Viimeisin rekisteröintiajankohta,28.01.2023,28.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.02.2015,,
8,Yrityksen tila,Rekisterissä,01.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.07.2019,
11,Yhteystiedot,,12.01.2015,
12,Postiosoite,Keskuskatu 21  81100  Kontiolahti  Suomi,,
13,Käyntiosoite,Keskuskatu 21  81100  Kontiolahti  Suomi,,
14,Puhelin,050 3476172,,
15,Sähköposti,hanna.pikkarainen(a)hannamaria.fi,,
