,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetus J. Toivanen Oy,01.04.2019,
1,Y-tunnus,2706943-8,,
2,Kotipaikka,Joensuu,01.04.2019,
3,Yritysmuoto,Osakeyhtiö,01.04.2019,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.09.2015,,
6,Viimeisin rekisteröintiajankohta,01.03.2023,01.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.09.2015,,
8,Yrityksen tila,Rekisterissä,02.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.06.2020,
11,Yhteystiedot,,26.08.2015,
12,Postiosoite,Huminakatu 7  80160  Joensuu  Suomi,,
13,Puhelin,0400678980,,
