,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kauhavan Tilipiste Oy,29.01.2015,
1,Y-tunnus,2667497-8,,
2,Kotipaikka,Kauhava,29.01.2015,
3,Yritysmuoto,Osakeyhtiö,29.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.01.2015,,
6,Viimeisin rekisteröintiajankohta,06.10.2022,06.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.01.2015,,
8,Yrityksen tila,Rekisterissä,29.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.09.2019,
11,Yhteystiedot,,31.05.2016,
12,Postiosoite,Lauttamuksentie 6 A 3  62200  Kauhava  Suomi,,
13,Käyntiosoite,Lauttamuksentie 6 A 3  62200  Kauhava  Suomi,,
14,Puhelin,"0449776850, 0449776850",,
15,Sähköposti,jaana.pirttinen(a)kauhavantilipiste.fi,,
16,Www,http://www.kauhavantilipiste.fi,,
