,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Terrafame Oy,14.08.2015,
1,Y-tunnus,2695013-5,,
2,Kotipaikka,Sotkamo,11.11.2015,
3,Yritysmuoto,Osakeyhtiö,05.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.06.2015,,
6,Viimeisin rekisteröintiajankohta,27.02.2023,27.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.06.2015,,
8,Yrityksen tila,Rekisterissä,05.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,02.10.2018,
12,Postiosoite,Malmitie 66  88120  Tuhkakylä  Suomi,,
13,Käyntiosoite,Malmitie 66  88120  Tuhkakylä  Suomi,,
14,Www,http://www.terrafame.fi,,
