,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,WasteScanner Suomi Oy,28.10.2015,
1,Y-tunnus,2710377-1,,
2,Kotipaikka,Helsinki,28.10.2015,
3,Yritysmuoto,Osakeyhtiö,28.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.10.2015,,
6,Viimeisin rekisteröintiajankohta,10.08.2020,10.08.2020,
7,Yrityksen tiedot järjestelmässä alkaen,28.10.2015,,
8,Yrityksen tila,Rekisterissä,28.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,10.09.2015,
12,Postiosoite,Lautatarhankatu 6  00580  Helsinki  Suomi,,
13,Käyntiosoite,Lautatarhankatu 6  00580  Helsinki  Suomi,,
14,Sähköposti,info(a)wastescanner.com,,
