,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Texnord Oy,01.05.2021,
1,Y-tunnus,2690547-3,,
2,Kotipaikka,Helsinki,01.05.2021,
3,Yritysmuoto,Osakeyhtiö,01.05.2021,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.05.2015,,
6,Viimeisin rekisteröintiajankohta,20.03.2023,20.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.05.2015,,
8,Yrityksen tila,Rekisterissä,22.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.03.2023,
11,Yhteystiedot,,27.05.2020,
12,Postiosoite,Svartbäckinkuja 5  06880  Kärrby  Suomi,,
13,Käyntiosoite,Svartbäckinkuja 5  06880  Kärrby  Suomi,,
14,Puhelin,+358 04 126 1220,,
15,Sähköposti,texnord(a)hotmail.com,,
