,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Greator Oy,02.04.2015,
1,Y-tunnus,2682694-3,,
2,Kotipaikka,Rovaniemi,02.04.2015,
3,Yritysmuoto,Osakeyhtiö,02.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.04.2015,,
6,Viimeisin rekisteröintiajankohta,13.08.2022,13.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.04.2015,,
8,Yrityksen tila,Rekisterissä,02.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.03.2015,
12,Postiosoite,Isonkankaantie 24  96600  Rovaniemi  Suomi,,
13,Käyntiosoite,Isonkankaantie 24  96600  Rovaniemi  Suomi,,
14,Puhelin,"+358407481264, +358407481264",,
