,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Autokoulu Bilskola Traffic Studio Oy Ab,04.03.2015,
1,Y-tunnus,2678397-1,,
2,Kotipaikka,Vaasa,04.03.2015,
3,Yritysmuoto,Osakeyhtiö,04.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.03.2015,,
6,Viimeisin rekisteröintiajankohta,02.09.2022,02.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.03.2015,,
8,Yrityksen tila,Rekisterissä,04.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,25.02.2015,
12,Postiosoite,Kivikastintie 3  65300  Vaasa  Suomi,,
13,Käyntiosoite,Kivikastintie 3  65300  Vaasa  Suomi,,
14,Puhelin,041-4366364,,
