,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Loopy Oy,19.10.2015,
1,Y-tunnus,2715295-2,,
2,Kotipaikka,Kotka,19.10.2015,
3,Yritysmuoto,Osakeyhtiö,19.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.10.2015,,
6,Viimeisin rekisteröintiajankohta,13.04.2023,13.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.10.2015,,
8,Yrityksen tila,Rekisterissä,19.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,04.10.2021,
12,Postiosoite,Reinolankatu 2  48600  Kotka  Suomi,,
13,Käyntiosoite,Reinolankatu 2  48600  Kotka  Suomi,,
14,Puhelin,0505282221,,
15,Sähköposti,info(a)loopy.fi,,
16,Www,http://www.loopy.fi,,
