,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Teollisuuskattaus Oy,08.10.2019,
1,Y-tunnus,2677251-9,,
2,Kotipaikka,Pori,16.03.2015,
3,Yritysmuoto,Osakeyhtiö,16.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.03.2015,,
6,Viimeisin rekisteröintiajankohta,10.02.2023,10.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.03.2015,,
8,Yrityksen tila,Rekisterissä,16.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.08.2019,
11,Yhteystiedot,,09.10.2018,
12,Postiosoite,Konepajanranta 4  28100  Pori  Suomi,,
13,Puhelin,050 3878821,,
14,Sähköposti,juha.ranne(a)teollisuuskattaus.fi,,
15,Www,http://www.teollisuuskattaus.fi,,
