,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Österbottens Specialpedagogiska Kompetenscenter Ab,05.08.2015,
1,Y-tunnus,2703078-7,,
2,Kotipaikka,Mustasaari,05.08.2015,
3,Yritysmuoto,Osakeyhtiö,05.08.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,05.08.2015,,
6,Viimeisin rekisteröintiajankohta,30.09.2020,30.09.2020,
7,Yrityksen tiedot järjestelmässä alkaen,05.08.2015,,
8,Yrityksen tila,Rekisterissä,05.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,04.08.2015,
12,Postiosoite,Vallavägen 19  65630  Karperö  Suomi,,
13,Käyntiosoite,Vallavägen 19  65630  Karperö  Suomi,,
14,Puhelin,"+35863591555, +358443591570",,
15,Sähköposti,kerstin.astrand(a)netikka.fi,,
