,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Makana Oy,27.03.2015,
1,Y-tunnus,2681207-4,,
2,Kotipaikka,Hanko,27.03.2015,
3,Yritysmuoto,Osakeyhtiö,27.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.03.2015,,
6,Viimeisin rekisteröintiajankohta,08.03.2022,08.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.03.2015,,
8,Yrityksen tila,Rekisterissä,27.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,12.03.2015,
12,Postiosoite,Satamakatu 3  10900  Hanko  Suomi,,
13,Käyntiosoite,Satamakatu 3  10900  Hanko  Suomi,,
