,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JJ VIHANNES OY,19.01.2016,
1,Y-tunnus,2733367-3,,
2,Kotipaikka,Laitila,19.01.2016,
3,Yritysmuoto,Osakeyhtiö,19.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
8,Yrityksen tila,Rekisterissä,19.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.08.2022,
11,Yhteystiedot,,23.12.2015,
12,Postiosoite,Tamsaarentie 36  21160  Merimasku  Suomi,,
13,Käyntiosoite,Vidiläntie 338  23800  Laitila  Suomi,,
14,Puhelin,040 7660 537,,
