,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Volunda Capital Oy,10.08.2015,
1,Y-tunnus,2701785-7,,
2,Kotipaikka,Tampere,10.08.2015,
3,Yritysmuoto,Osakeyhtiö,10.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.08.2015,,
6,Viimeisin rekisteröintiajankohta,16.12.2022,16.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.08.2015,,
8,Yrityksen tila,Rekisterissä,10.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.11.2021,
11,Yhteystiedot,,31.12.2020,
12,Postiosoite,c/o PJ Maa Partners Oy  Hatanpään valtatie 2a B  33100  Tampere  Suomi,,
13,Käyntiosoite,c/o PJ Maa Partners Oy  Hatanpään valtatie 2a B  33100  Tampere  Suomi,,
14,Puhelin,"044 5770522, 044 5770522",,
15,Sähköposti,teemu.kumpulainen(a)pjmaa.fi,,
16,Www,http://pjmaa.fi,,
