,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fin Working Oy,19.02.2016,
1,Y-tunnus,2698543-4,,
2,Kotipaikka,Helsinki,05.08.2015,
3,Yritysmuoto,Osakeyhtiö,05.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.08.2015,,
6,Viimeisin rekisteröintiajankohta,21.06.2022,21.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.08.2015,,
8,Yrityksen tila,Rekisterissä,05.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,18.07.2022,
12,Postiosoite,c/o Fin Working Oy  Hannunkuja 8 A  01400  Vantaa  Suomi,,
13,Käyntiosoite,c/o Fin Working Oy  Tuulilasintie 22  00770  Helsinki  Suomi,,
14,Puhelin,+358 45 8723191,,
15,Sähköposti,finworking(a)gmail.com,,
16,Www,http://www.finworking.fi,,
