,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Takanen ja Ruhanen Oy,10.04.2015,
1,Y-tunnus,2685320-4,,
2,Kotipaikka,Helsinki,10.04.2015,
3,Yritysmuoto,Osakeyhtiö,10.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.04.2015,,
6,Viimeisin rekisteröintiajankohta,14.03.2023,14.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.04.2015,,
8,Yrityksen tila,Rekisterissä,10.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.12.2018,
12,Postiosoite,isonvillasaarentie 2 D 36  00960  Helsinki  Suomi,,
13,Käyntiosoite,pälkäneentie 3 B  00510  Helsinki  Suomi,,
14,Puhelin,"0407082294, 0407082294",,
15,Sähköposti,myynti(a)1702.fi,,
16,Www,http://www.1702.fi,,
