,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jari Könönen Oy,03.10.2018,
1,Y-tunnus,2702973-5,,
2,Kotipaikka,Tornio,03.10.2018,
3,Yritysmuoto,Osakeyhtiö,03.10.2018,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.09.2015,,
6,Viimeisin rekisteröintiajankohta,16.09.2022,16.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.09.2015,,
8,Yrityksen tila,Rekisterissä,11.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,04.10.2018,
12,Postiosoite,Jokivarrentie 2493  95530  Tornio  Suomi,,
13,Käyntiosoite,Sukkatehtaankatu 10  95420  Tornio  Suomi,,
