,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Teknarit Oy,21.09.2017,
1,Y-tunnus,2699669-4,,
2,Kotipaikka,Helsinki,21.09.2017,
3,Yritysmuoto,Osakeyhtiö,21.09.2017,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.07.2015,,
6,Viimeisin rekisteröintiajankohta,15.07.2022,15.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.07.2015,,
8,Yrityksen tila,Rekisterissä,21.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.06.2022,
11,Yhteystiedot,,14.12.2018,
12,Postiosoite,Hiekkalaiturintie 4  00980  Helsinki  Suomi,,
13,Käyntiosoite,Hiekkalaiturintie 4  00980  Helsinki  Suomi,,
14,Puhelin,"0500 979695, 0500 979695",,
15,Sähköposti,Mail(a)teknarit.fi,,
16,Www,http://www.teknarit.fi,,
