,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FLOU Oy,13.01.2016,
1,Y-tunnus,2733757-8,,
2,Kotipaikka,Helsinki,13.01.2016,
3,Yritysmuoto,Osakeyhtiö,13.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.01.2016,,
6,Viimeisin rekisteröintiajankohta,24.03.2023,24.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.01.2016,,
8,Yrityksen tila,Rekisterissä,13.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.03.2023,
11,Yhteystiedot,,09.11.2020,
12,Postiosoite,Köydenpunojankatu 2a D  00180  Helsinki  Suomi,,
13,Käyntiosoite,Köydenpunojankatu 2a D  00180  Helsinki  Suomi,,
14,Puhelin,0503778123,,
15,Www,http://www.flou.io,,
