,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Taksi Salo 117 Oy,28.01.2016,
1,Y-tunnus,2738756-7,,
2,Kotipaikka,Pori,28.01.2016,
3,Yritysmuoto,Osakeyhtiö,28.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2016,,
6,Viimeisin rekisteröintiajankohta,09.09.2022,09.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2016,,
8,Yrityksen tila,Rekisterissä,28.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.02.2017,
12,Postiosoite,Palokaivontie 5  28760  Pori  Suomi,,
13,Käyntiosoite,Palokaivontie 5  28760  Pori  Suomi,,
14,Puhelin,"045 277 7841, 045 277 7841",,
15,Sähköposti,mattisalo(a)live.com,,
