,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MoVal Oy,30.03.2015,
1,Y-tunnus,2681918-8,,
2,Kotipaikka,Vantaa,30.03.2015,
3,Yritysmuoto,Osakeyhtiö,30.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.03.2015,,
6,Viimeisin rekisteröintiajankohta,28.06.2022,28.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.03.2015,,
8,Yrityksen tila,Rekisterissä,30.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.08.2019,
11,Yhteystiedot,,29.02.2016,
12,Postiosoite,Sisämaantie 35 B  02780  Espoo  Suomi,,
13,Käyntiosoite,Sisämaantie 35 B  02780  Espoo  Suomi,,
