,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Zalando Finland Oy,24.06.2015,
1,Y-tunnus,2697196-4,,
2,Kotipaikka,Helsinki,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Viimeisin rekisteröintiajankohta,14.03.2023,14.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
8,Yrityksen tila,Rekisterissä,24.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.10.2020,
11,Yhteystiedot,,15.08.2016,
12,Postiosoite,Runeberginkatu 5 B 210  00100  Helsinki  Suomi,,
