,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lakeuden Minikaivuu Oy,08.10.2015,
1,Y-tunnus,2714417-8,,
2,Kotipaikka,Lapua,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,14.04.2023,14.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,08.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.06.2020,
11,Yhteystiedot,,29.09.2015,
12,Postiosoite,Pitkäkuja 15  62100  Lapua  Suomi,,
13,Käyntiosoite,Pitkäkuja 15  62100  Lapua  Suomi,,
14,Puhelin,0500 562782,,
15,Sähköposti,minikaivuu(a)netikka.fi,,
