,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Convertwell Oy Ab,22.10.2020,
1,Y-tunnus,2719467-7,,
2,Kotipaikka,Turku,01.12.2015,
3,Yritysmuoto,Osakeyhtiö,01.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.12.2015,,
6,Viimeisin rekisteröintiajankohta,12.05.2022,12.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.12.2015,,
8,Yrityksen tila,Rekisterissä,22.10.2020,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.02.2022,
11,Yhteystiedot,,23.10.2020,
12,Postiosoite,Kirjokannenkatu 11  20660  Littoinen  Suomi,,
13,Käyntiosoite,Kirjokannenkatu 11  20660  Littoinen  Suomi,,
14,Puhelin,+358400284740,,
15,Sähköposti,info(a)convertwell.fi,,
16,Www,http://www.convertwell.fi,,
