,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sawisuni Oy,21.12.2015,
1,Y-tunnus,2720032-8,,
2,Kotipaikka,Helsinki,21.12.2015,
3,Yritysmuoto,Osakeyhtiö,21.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.12.2015,,
6,Viimeisin rekisteröintiajankohta,14.04.2023,14.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.12.2015,,
8,Yrityksen tila,Rekisterissä,21.12.2015,
9,Yrityksen tilanne,Selvitystilassa,10.08.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,01.06.2022,
13,Postiosoite,c/o Dargon Oy  Eiranranta 7  00150  Helsinki  Suomi,,
14,Puhelin,0405580304,,
