,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pihaco Oy,08.05.2015,
1,Y-tunnus,2689299-1,,
2,Kotipaikka,Laukaa,08.05.2015,
3,Yritysmuoto,Osakeyhtiö,08.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.05.2015,,
6,Viimeisin rekisteröintiajankohta,09.06.2022,09.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.05.2015,,
8,Yrityksen tila,Rekisterissä,08.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,31.01.2023,
12,Postiosoite,c/o Karjalantie 15  Karjalantie 15  41400  Lievestuore  Suomi,,
13,Käyntiosoite,Janakankuja 3 B  40800  Vaajakoski  Suomi,,
14,Puhelin,0440641157,,
15,Sähköposti,posti(a)pihaco.fi,,
16,Www,http://www.pihaco.fi,,
