,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiviluoman Tila Oy,22.04.2021,
1,Y-tunnus,2734976-3,,
2,Kotipaikka,Karvia,22.04.2021,
3,Yritysmuoto,Osakeyhtiö,22.04.2021,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.04.2021,,
6,Viimeisin rekisteröintiajankohta,09.03.2023,09.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.04.2021,,
8,Yrityksen tila,Rekisterissä,22.04.2021,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.04.2021,
11,Yhteystiedot,,22.03.2022,
12,Postiosoite,Kiviluomantie 231  39930  Karvia  Suomi,,
13,Puhelin,0452078765,,
14,Sähköposti,kiviluomantila(a)gmail.com,,
