,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Avion Interactive Oy,19.03.2015,
1,Y-tunnus,2680779-3,,
2,Kotipaikka,Helsinki,19.03.2015,
3,Yritysmuoto,Osakeyhtiö,19.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.03.2015,,
6,Viimeisin rekisteröintiajankohta,09.06.2022,09.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.03.2015,,
8,Yrityksen tila,Rekisterissä,19.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.06.2022,
11,Yhteystiedot,,03.06.2022,
12,Postiosoite,Lars Sonckin kaari 16  02600  Espoo  Suomi,,
13,Käyntiosoite,Lars Sonckin kaari 16  02600  Espoo  Suomi,,
14,Sähköposti,info(a)avioninteractive.fi,,
15,Www,http://www.avioninteractive.fi,,
