,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Studio Bellano Oy,19.02.2015,
1,Y-tunnus,2675528-4,,
2,Kotipaikka,Tampere,19.02.2015,
3,Yritysmuoto,Osakeyhtiö,19.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.02.2015,,
8,Yrityksen tila,Rekisterissä,19.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,04.10.2017,
12,Postiosoite,Kaskitie 13  33540  Tampere  Suomi,,
13,Käyntiosoite,Merimiehenkatu 16 A 9  00150  Helsinki  Suomi,,
14,Puhelin,0400339159,,
