,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kotisointu Oy LKV,07.08.2015,
1,Y-tunnus,2702812-6,,
2,Kotipaikka,Vantaa,07.08.2015,
3,Yritysmuoto,Osakeyhtiö,07.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.08.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.08.2015,,
8,Yrityksen tila,Rekisterissä,07.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,29.07.2022,
12,Postiosoite,c/o Johannes Nieminen  Samettikuja 7  00950  Helsinki  Suomi,,
13,Puhelin,0458696810,,
14,Sähköposti,info(a)kotisointu.fi,,
15,Www,http://www.kotisointu.fi,,
