,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SEIMS Oy,09.02.2016,
1,Y-tunnus,2734588-5,,
2,Kotipaikka,Porvoo,14.02.2017,
3,Yritysmuoto,Osakeyhtiö,09.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.02.2016,,
6,Viimeisin rekisteröintiajankohta,06.08.2022,06.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.02.2016,,
8,Yrityksen tila,Rekisterissä,09.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,16.02.2017,
12,Postiosoite,Kissansalmentie 18  06750  Tolkkinen  Suomi,,
13,Käyntiosoite,Kissansalmentie 18  06750  Tolkkinen  Suomi,,
14,Puhelin,0452116771,,
15,Sähköposti,esa.morsky(a)seims.fi,,
16,Www,http://www.seims.fi,,
