,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PureStore Oy,23.02.2015,
1,Y-tunnus,2670357-2,,
2,Kotipaikka,Tampere,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,07.09.2022,07.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.01.2022,
11,Yhteystiedot,,01.10.2022,
12,Postiosoite,Tiilikentänpolku 8 A 12  33540  Tampere  Suomi,,
13,Käyntiosoite,Tiporaitti 9  33250  Tampere  Suomi,,
