,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ProBoost Finland Oy,01.02.2016,
1,Y-tunnus,2735169-5,,
2,Kotipaikka,Rovaniemi,01.02.2016,
3,Yritysmuoto,Osakeyhtiö,01.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.02.2016,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.02.2016,,
8,Yrityksen tila,Rekisterissä,01.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,08.01.2016,
12,Postiosoite,Kourinkuja 8  96900  Saarenkylä  Suomi,,
13,Puhelin,+358 504130301,,
14,Sähköposti,piia(a)proboost.fi,,
15,Www,http://www.proboost.fi,,
