,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Innotelli Oy,14.04.2015,
1,Y-tunnus,2682427-8,,
2,Kotipaikka,Helsinki,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,09.03.2023,09.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,14.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.10.2019,
11,Yhteystiedot,,16.10.2018,
12,Postiosoite,Sirrikuja 3 L  00940  Helsinki  Suomi,,
13,Käyntiosoite,Sirrikuja 3 D  00940  Helsinki  Suomi,,
14,Puhelin,0400 544 822,,
15,Sähköposti,jokiniemi(a)innojok.fi,,
